"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0030101","GO:0030101","natural killer cell activation",51,0.517489813854928,1.74928655023186,0.00197716296515502,0.0205950901489683,0.0160583826168659,1457,"tags=35%, list=13%, signal=31%","IL21R/CD2/GATA3/HLA-F/IL18R1/TYROBP/NKG7/IL15/PIK3CD/PGLYRP2/IL15RA/RASGRP1/IL12A/TICAM1/RAB27A/BLOC1S3/PRDX1/TUSC2"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway",265,0.355227266643007,1.47553560923387,0.00198524381812746,0.0206345039278096,0.0160891142881735,1593,"tags=21%, list=14%, signal=18%","CTSH/S100A9/IER3/LGALS3/LTB/TNFSF10/TNFSF12/IFI6/CTSL/TRAF1/MUC1/HMOX1/GRINA/PLAUR/SIAH2/PINK1/SLC35F6/PEA15/RIPK3/ICAM1/YBX3/DAPK2/IL1B/CD44/TNFAIP3/GNAI2/CD74/HSPA1A/PTPMT1/FAF1/PRELID1/CFLAR/PYCARD/VNN1/HYAL2/SRC/NCK2/SLC25A4/URI1/NOL3/EYA3/TP53/PLEKHF1/AKT1/HSPB1/TLR6/FIS1/BID/CREB3/GCLM/TNFRSF12A/DEDD2/GSTP1/RBCK1/TPT1"
"GO:0007015","GO:0007015","actin filament organization",278,0.353593684376891,1.47970799417332,0.00199059172754447,0.0206454027552237,0.0160976123107325,2448,"tags=38%, list=22%, signal=30%","HCK/SAMD14/SDC4/TPM2/AIF1L/RGCC/SVIL/RHPN1/GHRL/CARMIL2/TESK1/FLNA/CDC42EP2/RHOF/MYO1B/SORBS3/RFLNB/RHOG/PSTPIP1/PPFIA1/FSCN1/PPM1F/RHOC/PYCARD/MSRB2/LMOD3/LIMCH1/TMOD2/PIK3R2/SRC/NCK2/TRIOBP/PPP1R9B/ZBED3/SHTN1/PLEC/SMAD3/ZYX/GPR65/SH3BP1/ARPC1B/VASP/CNN3/SH3D21/MSRB1/ARRB1/PREX1/MARCKS/RAC2/RNH1/HAX1/CAPZB/NEDD9/LIMK1/ARPC4/WAS/EVL/RAC1/BIN1/SHROOM1/ITGB1BP1/ACTG1/MYO1C/COTL1/PAWR/GMFG/SPTBN1/GBA2/LIMD2/ARF6/PFN1/DIAPH1/PRKCD/KCTD13/RHOQ/TWF2/RAC3/SRF/CORO1A/ARPC1A/PLEKHG2/WASF2/ARPC3/TGFBR1/BRK1/TMOD1/TMSB10/MAD2L2/CD47/MYADM/ARPC5L/CUL3/TAGLN2/WASL/GRB2/S100A10/SPATC1L/ALDOA/CFL1/MICAL3/HCLS1/TPM4/AIF1/CNN2/TPM3"
"GO:0045655","GO:0045655","regulation of monocyte differentiation",16,0.686168799038959,1.78994135445394,0.0020134042020017,0.020703394042186,0.0161428292176627,1773,"tags=44%, list=16%, signal=37%","GPR68/IRF7/CD74/ZBTB46/HLA-DRB1/CD4/HOXA7"
"GO:1905145","GO:1905145","cellular response to acetylcholine",16,0.685634723888164,1.78854816490622,0.0020134042020017,0.020703394042186,0.0161428292176627,1784,"tags=50%, list=16%, signal=42%","AGRN/ACHE/GNAI2/RGS10/GNA11/GNA15/GNB1/GRK2"
"GO:0030574","GO:0030574","collagen catabolic process",16,0.685618683683701,1.78850632239554,0.0020134042020017,0.020703394042186,0.0161428292176627,1792,"tags=56%, list=16%, signal=47%","CTSL/MMP23B/FURIN/RETREG1/MRC2/RETREG2/MMP28/MMP2/VSIR"
"GO:0034330","GO:0034330","cell junction organization",318,0.341545144092503,1.45124369967538,0.00201342878336128,0.020703394042186,0.0161428292176627,2347,"tags=31%, list=21%, signal=25%","LGMN/IL10RA/NEGR1/ABI3/SEMA4A/AGRN/RAPGEF1/ACE/SDC4/CDH7/EPB41L3/ITGAM/ACHE/FLOT1/NRP2/SLC7A11/DLGAP3/GHRL/LILRB2/CLDN5/CSK/FLNA/LSR/SLC8A3/PIP5K1C/AFDN/TJP2/IL1B/PARD6A/ABHD17A/TUBA1A/PPFIA1/DISC1/FSCN1/NUMBL/ZDHHC12/PPM1F/PLXNB2/CLDN7/RHOC/CHCHD10/LIMCH1/SRC/CLDN15/TGFB1/PLEC/SMAD3/DOCK10/ABHD17C/SH3BP1/DUSP22/HOPX/BCR/AKT1/SDF4/RAB13/INSR/PLXND1/CTNND1/CLSTN1/MYCBP2/NEDD9/PEAK1/RAC1/RAB29/ITGB1BP1/DVL1/ACTG1/MYO1C/DLG4/PALM/ARF6/HEG1/PFN1/EGLN1/DTNBP1/DUSP3/RAC3/CCM2/SRF/SEZ6L2/IGF1R/WASF2/TUBB/TGFBR1/MPDZ/LRFN4/SIPA1L1/CDK5/ADGRL1/WASL/FYN/S100A10/STRN/ASAP1/CFL1/ARL2/RER1"
"GO:0009887","GO:0009887","animal organ morphogenesis",399,0.326171323033375,1.4098510322963,0.00203934376175143,0.0209250614186547,0.01631566747762,1842,"tags=24%, list=16%, signal=21%","CTSH/CCL2/MAP2K2/PHLDA2/GATA3/ITGAX/NBL1/ASB2/HLX/CEBPB/HOXB5/SEMA3C/HRAS/CTSZ/HOXB4/NFKB1/MFSD2A/ASXL1/PPP1R35/NRP2/SAPCD2/CLDN5/FLNA/GDF11/HOXB6/STAT1/LFNG/RFLNB/GSK3A/TNFAIP3/CHST11/MTHFD1L/CEACAM1/TUBA1A/EFEMP2/ID2/MAGI2/ANKH/AHDC1/ANKRD6/VDR/CFLAR/MAPK3/RELT/HYAL2/SULF2/RUNX2/SRC/TAF10/HOXB2/PLEKHA1/TRIOBP/ROBO1/TGFB1/SMAD3/PROM1/HOXB3/NKX2-3/MLLT3/BASP1/PRKX/STX2/HOXA3/PLEKHA4/BCR/TP53/NOTCH1/ENG/MEF2D/INSR/PLXND1/MAPK1/TCIRG1/SGPL1/IFT57/TDRD7/ILK/EVL/RFNG/RAC1/FLVCR1/DVL1/E2F4/STK40/RDH13/HOXB7/SLC39A1/NAGLU/CPLANE2/MMP2/FKBP1A/MDK/ARHGEF19/HOXA7/HEG1/EGLN1/ZNRF3"
"GO:0006301","GO:0006301","postreplication repair",32,-0.51414083547886,-1.70541936248744,0.00205838558749242,0.0210305693428481,0.0163979340083103,2506,"tags=47%, list=22%, signal=37%","POLK/UBE2V2/RAD18/WDR33/ZBTB1/RCHY1/PCLAF/MSH2/POLD1/POLH/REV3L/POLE2/POLI/PRIMPOL/UBE2V1"
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis",304,0.339166748903859,1.43310999860311,0.00205794908268541,0.0210305693428481,0.0163979340083103,2342,"tags=31%, list=21%, signal=25%","LGALS3/HCK/GBP5/CLEC7A/SEMA4A/AGRN/SDC4/KCTD17/RGCC/HRAS/FLOT1/PINK1/PPP1R35/ABCA3/GHRL/CARMIL2/CLDN5/TESK1/CDC34/FLNA/CDC42EP2/SORBS3/ISG15/FERMT1/FSCN1/PPM1F/HSPA1A/STUB1/DEF8/FAF1/SNF8/WIPI1/RHOC/ENTR1/PYCARD/LIMCH1/SRC/NCK2/SKAP1/TGFB1/SMAD3/MORC2/GBP2/GPR65/VASP/PLCE1/HOPX/BMF/TP53/TLR6/RAC2/CHMP2A/WRAP73/CLSTN1/BID/LIMK1/PHLDB1/EVL/RALA/RAC1/BIN1/ITGB1BP1/PARK7/MYD88/ICE1/NR1H2/PALM/EMILIN1/ARF6/PFN1/PIP4K2B/FNIP1/CROCC/RHOQ/TWF2/SRF/WDR45/WASF2/PIEZO1/TGFBR1/BRK1/MAD2L2/CD47/MIEN1/CLIP1/WASL/MAPK9/GRB2/GIT1/S100A10/SLAIN1/ARL2/MSN/TRIM28"
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",109,0.4280040774519,1.60994517066398,0.00207361208541739,0.0211411576097119,0.016484161778589,2061,"tags=29%, list=18%, signal=24%","RRAS/GATA3/PIK3R5/HBEGF/FLT1/ADAM8/BTN2A2/PINK1/PPP1R16B/PIK3CD/CEACAM1/MAGI2/HYAL2/SRC/PLEKHA1/TGFB1/HCST/SH2B3/ARRB2/ENG/INSR/CCL5/HAX1/NCF1/ITGB1BP1/MYDGF/PARK7/TSPYL5/MAZ/IGF1R/TGFBR1/CBL"
"GO:0090235","GO:0090235","regulation of metaphase plate congression",13,-0.701911773310174,-1.83967744079695,0.00209849187836991,0.0213494872879922,0.0166466003821627,1895,"tags=54%, list=17%, signal=45%","HNRNPU/KAT5/INCENP/CDCA8/SPAG5/BIRC5/AURKB"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",30,0.596641450687888,1.81041060687172,0.00210800634538613,0.0214009439123556,0.016686722088658,1787,"tags=50%, list=16%, signal=42%","FLT1/SPHK1/NRP2/MAPKAPK2/PIK3CD/ROBO1/IL12A/NOTCH1/AKT1/HSPB1/ITGB1BP1/PTP4A3/VEGFB/MYO1C/EMILIN1"
"GO:0002828","GO:0002828","regulation of type 2 immune response",20,0.670509950761664,1.84559052809354,0.00214818426126457,0.0217170122580894,0.0169331665757741,2249,"tags=60%, list=20%, signal=48%","GATA3/HLX/RSAD2/CD74/ARG2/ASCL2/CD81/PRKCZ/IL27RA/NLRP3/IL4R/STAT6"
"GO:0051897","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",72,0.476059880789647,1.67907697839254,0.00214796879049841,0.0217170122580894,0.0169331665757741,2061,"tags=33%, list=18%, signal=27%","GATA3/PIK3R5/HBEGF/FLT1/ADAM8/PINK1/PIK3CD/SRC/TGFB1/HCST/ARRB2/ENG/INSR/CCL5/HAX1/NCF1/ITGB1BP1/MYDGF/PARK7/TSPYL5/MAZ/IGF1R/TGFBR1/CBL"
"GO:0042092","GO:0042092","type 2 immune response",27,0.609871691656206,1.79935662938414,0.00217224438452683,0.0219141124674324,0.0170868493493187,2249,"tags=56%, list=20%, signal=45%","BCL3/GATA3/HLX/RSAD2/CD74/ARG2/BATF/ASCL2/CD81/PRKCZ/IL27RA/NLRP3/IL4R/KMT2A/STAT6"
"GO:0043408","GO:0043408","regulation of MAPK cascade",328,0.34124034534205,1.45378124686496,0.00217731678430264,0.0219192352163968,0.0170908436538994,1707,"tags=24%, list=15%, signal=21%","CCL2/MAP2K2/RRAS/CD40/MAP3K12/PIK3R5/DUSP2/TRAF4/TNFRSF11A/ITGA1/ZC3H12A/MDFIC/UCHL1/HRAS/FLT1/ADAM8/GBP1/BTN2A2/SPHK1/PINK1/GHRL/CSK/DUSP6/ICAM1/SIRPA/SORBS3/SPI1/IL1B/CD44/GNAI2/CEACAM1/RASSF2/LGALS9/FOXO1/CD74/NENF/ANKRD6/CFLAR/PYCARD/MAPK3/HYAL2/PIK3R2/SRC/DUSP1/ROBO1/DOK4/RASGRP1/SEMA7A/TGFB1/HLA-DRB1/SH2B3/ARRB2/DUSP22/PLCE1/CD81/NOTCH1/ARRB1/TLR6/TNIP1/PRDX1/INSR/CCL5/MAPK1/GPR183/CD4/NCF1/PRKCZ/LYN/GSTP1/CD300A/DDT/ITGB1BP1/GLIPR2/STK40/RELL1/RGS14/MYDGF/MYD88"
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",132,0.411704318711511,1.58763657208842,0.00218272880527102,0.0219277483742918,0.017097481524662,2390,"tags=32%, list=21%, signal=25%","RRAS/CD40/GATA3/PIK3R5/HBEGF/FLT1/ADAM8/BTN2A2/PINK1/PPP1R16B/PIK3C2B/PIK3CD/CEACAM1/MAGI2/HYAL2/PIK3R2/SRC/PLEKHA1/TGFB1/HCST/SH2B3/ARRB2/AKT1/ENG/INSR/CCL5/HAX1/NCF1/ILK/ITGB1BP1/MYDGF/PARK7/TSPYL5/MAZ/IGF1R/TGFBR1/CBL/RPS6KB2/THEM4/HCLS1/FGR/INPP5F"
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process",57,0.494637178764489,1.70388560825416,0.00220637706837384,0.0221190452658271,0.0172466393411839,1519,"tags=30%, list=14%, signal=26%","LGALS3/BCL3/IRF7/ADAM8/SLC7A11/ADA/RIPK3/PIK3CD/LGALS9/CD74/JAK3/PRELID1/ARG2/ST6GAL1/TP53/CCL5/LYN"
"GO:0098586","GO:0098586","cellular response to virus",43,0.545289424504488,1.78323984238758,0.00221620985645978,0.0221713327723331,0.0172874089022532,1535,"tags=35%, list=14%, signal=30%","OAS1/MAPK11/IFI6/ZC3H12A/NFKB1/POU2F2/IFIH1/IFNGR2/LGALS9/CALR/IL12A/SMAD3/CCL5/IKBKE/IL10RB"
"GO:0033077","GO:0033077","T cell differentiation in thymus",53,0.51259336071627,1.74718535178353,0.00227306063837579,0.0226928008014148,0.0176940074202925,1332,"tags=26%, list=12%, signal=23%","GATA3/TNFRSF9/IL2RG/ADAM8/ADA/RIPK3/IL1B/CD74/VNN1/RASGRP1/CD3D/PRR7/TP53/DOCK2"
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway",47,0.521749362216985,1.72881055246873,0.00228579518352224,0.0227725901893647,0.0177562207202197,2450,"tags=45%, list=22%, signal=35%","LGALS3/CD22/LPXN/GBP1/BTN2A2/ADA/CEACAM1/MALT1/CMTM3/DUSP22/CD81/LYN/RAB29/CD300A/NECTIN2/PAWR/DUSP3/CBLB/PHPT1/IKBKG/PTPRC"
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis",60,0.493680069041898,1.71661929775689,0.00230332266567878,0.0228997007051542,0.0178553312015243,4170,"tags=73%, list=37%, signal=46%","NDUFA12/NDUFA7/NDUFB2/NDUFA3/ATP5PD/STOML2/NDUFS8/ATP5F1E/NDUFA11/NDUFA2/NDUFB7/ATP5F1D/ATP5MC1/NDUFV2/NDUFC1/NDUFAB1/DNAJC30/NDUFA8/NDUFA1/NDUFB3/NDUFS6/NDUFB4/NDUFA13/NDUFB8/ATP5MG/NDUFB11/NDUFB10/NDUFV3/NDUFB6/NDUFC2/ATP5MF/NDUFA6/NDUFS4/NDUFV1/ATP5ME/NDUFS7/ATP5PF/SDHB/SDHC/NDUFS5/NDUFB1/NDUFB9/ATP5MC2/NDUFS3"
"GO:0030162","GO:0030162","regulation of proteolysis",409,0.323295509531064,1.40420423921304,0.00232500173841405,0.0230674759253394,0.0179861487245298,2477,"tags=28%, list=22%, signal=23%","CTSH/S100A9/LGMN/TNFSF10/IFI6/SERPINF1/CTSL/CLEC7A/BIRC3/RNF19B/ZC3H12A/CEBPA/CTSZ/ADAM8/PLAUR/GABARAP/SIAH2/PINK1/FURIN/TNFRSF1B/TGFB1I1/GRN/GIPC1/SERPING1/DESI1/RNF144B/GSK3A/IL1B/CD44/LGALS9/DISC1/MAPK12/PPM1F/HSPA1A/STUB1/NLRP1/SERPINB9/PRELID1/PYCARD/CASP1/PSME2/SRC/MALT1/ROBO1/TRAF3/DDA1/AURKAIP1/SMAD3/DNAJB2/F12/PDCD5/SIRT6/PRR7/CSTB/PSMB9/NOL3/TP53/AKT1/COMMD1/TRIM21/TMEM259/FIS1/TMEM98/TNIP1/BID/SERPINB8/IFT57/INPP5B/LYN/BIN1/PSME1/SERPINB6/TIMP2/DAP/N4BP1/DVL1/TIMP1/PARK7/PSMB8/NR1H2/VSIR/CSNK1E/PSENEN/FNIP1/SIRT2/OTUD4/CASP10/ANXA2/APH1A/NLRP3/BAG2/CARD9/EFNA3/HTRA2/CTSD/CARD16/GNA12/PDCD2/PML/CDK5/MAPK9/CST3/FYN/S100A10/TBC1D10A/NR1H3/MELTF/PACSIN3/IKBKG/CLN8/TANK/DNAJB6/PLGRKT/BAD"
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process",22,0.639778806603892,1.79932524273302,0.00234605280248524,0.0231805464146792,0.0180743119307775,2153,"tags=41%, list=19%, signal=33%","TYMP/UPP1/NT5M/ADA/SAMHD1/NUDT16/PNP/SMUG1/DCTPP1"
"GO:0046386","GO:0046386","deoxyribose phosphate catabolic process",22,0.639778806603892,1.79932524273302,0.00234605280248524,0.0231805464146792,0.0180743119307775,2153,"tags=41%, list=19%, signal=33%","TYMP/UPP1/NT5M/ADA/SAMHD1/NUDT16/PNP/SMUG1/DCTPP1"
"GO:0031638","GO:0031638","zymogen activation",32,0.577028314252334,1.77924493334062,0.00237902003147038,0.0234580168195498,0.0182906608709395,466,"tags=22%, list=4%, signal=21%","CTSH/LGMN/CTSL/CTSZ/PLAUR/GGT1/FURIN"
"GO:0007268","GO:0007268","chemical synaptic transmission",287,0.347309602084119,1.45895779360242,0.00239564931708395,0.0235253742753315,0.0183431807574375,2264,"tags=29%, list=20%, signal=23%","CCL2/PDLIM4/LGMN/PDE7B/ACE/TPGS1/CNR2/TYROBP/S1PR2/PDE9A/HRAS/BRSK1/ACHE/GABARAP/FLOT1/PINK1/SLC7A11/DLGAP3/GRIK5/GHRL/LILRB2/ABHD6/ABR/SLC8A3/GIPC1/PIP5K1C/UNC119/GSK3A/IL1B/GNAI2/DISC1/SLC12A5/ZDHHC12/MAPK3/TMOD2/SLC1A4/RIC3/YTHDF1/DNAJC5/APBA3/ABAT/STX2/ARRB2/CHRNA5/BCR/SLC4A8/AKT1/STX11/YWHAH/MAPK1/CLSTN1/CACNA1A/PRKCZ/SLC12A2/SLC38A1/DVL1/DLG4/RGS14/PARK7/NAPA/PFN1/KCTD13/SQSTM1/CRHBP/DTNBP1/AKAP7/SLC12A7/RAC3/SRF/PDZD11/BTBD9/KIF1B/TBC1D24/SIPA1L1/GUCY1A1/KMT2A/CDK5/KCNMB1/MAPK9/SYNGR1/FYN/GIT1"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",287,0.347309602084119,1.45895779360242,0.00239564931708395,0.0235253742753315,0.0183431807574375,2264,"tags=29%, list=20%, signal=23%","CCL2/PDLIM4/LGMN/PDE7B/ACE/TPGS1/CNR2/TYROBP/S1PR2/PDE9A/HRAS/BRSK1/ACHE/GABARAP/FLOT1/PINK1/SLC7A11/DLGAP3/GRIK5/GHRL/LILRB2/ABHD6/ABR/SLC8A3/GIPC1/PIP5K1C/UNC119/GSK3A/IL1B/GNAI2/DISC1/SLC12A5/ZDHHC12/MAPK3/TMOD2/SLC1A4/RIC3/YTHDF1/DNAJC5/APBA3/ABAT/STX2/ARRB2/CHRNA5/BCR/SLC4A8/AKT1/STX11/YWHAH/MAPK1/CLSTN1/CACNA1A/PRKCZ/SLC12A2/SLC38A1/DVL1/DLG4/RGS14/PARK7/NAPA/PFN1/KCTD13/SQSTM1/CRHBP/DTNBP1/AKAP7/SLC12A7/RAC3/SRF/PDZD11/BTBD9/KIF1B/TBC1D24/SIPA1L1/GUCY1A1/KMT2A/CDK5/KCNMB1/MAPK9/SYNGR1/FYN/GIT1"
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport",80,0.46050274322409,1.66075628249873,0.00241767032799682,0.023644914287252,0.0184363883732119,4101,"tags=71%, list=36%, signal=46%","COX7A1/PINK1/DNAJC15/BID/UQCRHL/ISCU/NDUFA12/NDUFA7/NDUFB2/PARK7/UQCR11/NDUFA3/SDHAF2/CHCHD2/NDUFS8/COX5A/COA6/NDUFA2/NDUFB7/NDUFV2/NDUFC1/COX8A/COX6A1/NDUFAB1/NDUFA8/NDUFA1/COX5B/NDUFB3/COX6B1/NDUFS6/COX4I1/CYC1/NDUFB4/NDUFB8/COX7A2/UQCRH/NDUFB10/CYCS/NDUFV3/COX7C/NDUFB6/NDUFC2/NDUFA6/NDUFS4/NDUFV1/NDUFA4/COX7A2L/NDUFS7/UQCRQ/SDHB/UQCR10/SDHC/COX6C/NDUFS5/UQCRFS1/NDUFB1/NDUFB9"
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport",80,0.46050274322409,1.66075628249873,0.00241767032799682,0.023644914287252,0.0184363883732119,4101,"tags=71%, list=36%, signal=46%","COX7A1/PINK1/DNAJC15/BID/UQCRHL/ISCU/NDUFA12/NDUFA7/NDUFB2/PARK7/UQCR11/NDUFA3/SDHAF2/CHCHD2/NDUFS8/COX5A/COA6/NDUFA2/NDUFB7/NDUFV2/NDUFC1/COX8A/COX6A1/NDUFAB1/NDUFA8/NDUFA1/COX5B/NDUFB3/COX6B1/NDUFS6/COX4I1/CYC1/NDUFB4/NDUFB8/COX7A2/UQCRH/NDUFB10/CYCS/NDUFV3/COX7C/NDUFB6/NDUFC2/NDUFA6/NDUFS4/NDUFV1/NDUFA4/COX7A2L/NDUFS7/UQCRQ/SDHB/UQCR10/SDHC/COX6C/NDUFS5/UQCRFS1/NDUFB1/NDUFB9"
"GO:0002220","GO:0002220","innate immune response activating cell surface receptor signaling pathway",51,0.512117283657555,1.73112562307279,0.00243445957259425,0.0237125250864049,0.0184891057963441,1707,"tags=31%, list=15%, signal=27%","OAS1/CLEC7A/LY96/TYROBP/NINJ1/IFI35/NFKBIA/ZNRF1/TNIP2/TNFAIP3/SRC/CYBA/TLR6/LYN/NAGLU/MYD88"
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process",51,0.511634752043313,1.72949450678749,0.00243445957259425,0.0237125250864049,0.0184891057963441,965,"tags=22%, list=9%, signal=20%","CCL2/CD40/GATA3/HMOX1/RGCC/CAPN10/ICAM1/TNIP2/TNFAIP3/CFLAR/TGFB1"
"GO:0045216","GO:0045216","cell-cell junction organization",89,0.44623748343249,1.64024395539763,0.0024425318022894,0.0237429913250884,0.0185128609007956,2047,"tags=35%, list=18%, signal=29%","ACE/CDH7/EPB41L3/CLDN5/CSK/FLNA/LSR/PIP5K1C/AFDN/TJP2/IL1B/PARD6A/FSCN1/NUMBL/CLDN7/RHOC/SRC/CLDN15/TGFB1/PLEC/SMAD3/HOPX/RAB13/CTNND1/ACTG1/MYO1C/HEG1/CCM2/SRF/TGFBR1/MPDZ"
"GO:0030224","GO:0030224","monocyte differentiation",24,0.610640285816717,1.75701606281819,0.00245379349266317,0.0238042754581183,0.0185606453022922,1773,"tags=38%, list=16%, signal=32%","GPR68/IRF7/CD74/ZBTB46/HLA-DRB1/FASN/CD4/PIR/HOXA7"
"GO:0060537","GO:0060537","muscle tissue development",173,0.381840298425438,1.52102995098846,0.00246433951199108,0.0238583837431071,0.018602834558897,1298,"tags=21%, list=12%, signal=19%","DMD/PGM5/MAPK11/SAP30/ASB2/CSRP2/HLX/BCL9L/EGR1/HLF/SEMA3C/FLOT1/SVIL/SMAD1/YBX3/GSK3A/VAMP5/EFEMP2/RCAN1/ID2/FLNB/CALR/CFLAR/LMOD3/MAFF/TGFB1/PLEC/SMAD3/G6PD/SIRT6/ARRB2/EMD/HOPX/NOTCH1/ENG/MEF2D"
"GO:0035825","GO:0035825","homologous recombination",41,-0.482982295768413,-1.71981186442606,0.00249918852926094,0.0241470891700423,0.0188279436589668,2664,"tags=46%, list=24%, signal=35%","ERCC4/RMI1/ATM/TOP2B/HDAC10/MLH1/UBR2/BRIP1/TRIP13/RAD51AP1/MRE11/CCNB1IP1/RAD21/EME1/UHRF1/FANCM/TOP2A/RAD54B/DMC1"
"GO:0032722","GO:0032722","positive regulation of chemokine production",40,0.547689034186521,1.7602374407975,0.00250750491746783,0.0241787923969489,0.0188526632666098,1042,"tags=32%, list=9%, signal=30%","OAS1/OAS3/CLEC7A/IL1RL1/EGR1/HMOX1/IL1B/LGALS9/CD74/MCOLN2/PYCARD/TGFB1/TICAM1"
"GO:0071168","GO:0071168","protein localization to chromatin",33,-0.525187158045787,-1.75705130366574,0.00252182216144325,0.024268116271043,0.0189223107863171,1242,"tags=24%, list=11%, signal=22%","MSH2/RAD21/EZH2/APLF/ZMYND8/CENPA/PLK1/FAM47E"
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade",71,0.459609797659824,1.61945966752918,0.00266131370668442,0.0255592568389972,0.0199290375887926,1579,"tags=37%, list=14%, signal=32%","CCL2/MAP3K12/TNFRSF11A/HRAS/ICAM1/CD44/GNAI2/LGALS9/CD74/CFLAR/PYCARD/MAPK3/SRC/RASGRP1/SEMA7A/TGFB1/HLA-DRB1/ARRB2/NOTCH1/ARRB1/CCL5/GPR183/CD4/PRKCZ/DDT/GLIPR2"
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis",10,0.764002406179918,1.76639589191546,0.00271674189354435,0.0259356527918407,0.0202225206559936,1519,"tags=60%, list=14%, signal=52%","LGMN/NBL1/DUSP1/CCL5/CREB3/LYN"
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",16,0.677049230822514,1.76615202986174,0.00272210933092205,0.0259356527918407,0.0202225206559936,1290,"tags=38%, list=11%, signal=33%","RUNX3/HLX/ZC3H12A/JAK3/ASCL2/LOXL3"
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly",37,0.547124949835189,1.73920684011331,0.00271232143771316,0.0259356527918407,0.0202225206559936,2277,"tags=49%, list=20%, signal=39%","SDC4/RGCC/TESK1/FLNA/SORBS3/PPM1F/RHOC/LIMCH1/SMAD3/GPR65/LIMK1/EVL/RAC1/ITGB1BP1/PFN1/TGFBR1/CD47/S100A10"
"GO:0048771","GO:0048771","tissue remodeling",82,0.453696414857525,1.64264121929661,0.00271312873833444,0.0259356527918407,0.0202225206559936,2261,"tags=40%, list=20%, signal=32%","ACE/TNFRSF11A/SEMA3C/GPR137/ADAM8/IL15/NFKB1/CSK/FLNA/LRRK1/TNFAIP3/CEACAM1/RASSF2/DEF8/RAB3D/VDR/SRC/TGFB1/HOXA3/BCR/TP53/RAC2/TCIRG1/TIMP1/MMP2/MDK/GPR137B/TPP1/LRP5/SNX10/LTBP3/DOCK5/CST3"
"GO:1902622","GO:1902622","regulation of neutrophil migration",25,0.617332963438703,1.79390440251589,0.00273495592586338,0.026006452190091,0.0202777242903513,2011,"tags=56%, list=18%, signal=46%","CXCL8/ADAM8/FUT7/DAPK2/CD74/FUT4/RAC2/RAC1/DPP4/MYD88/MDK/CD99/RAC3/SELENOK"
"GO:0019233","GO:0019233","sensory perception of pain",23,0.647291482390408,1.83241628566475,0.00274205044546227,0.0260223838717586,0.020290146524879,889,"tags=35%, list=8%, signal=32%","CCL2/TMEM120A/RETREG1/NDN/NR2F6/ZFHX2/MAPK3/MGLL"
"GO:0140374","GO:0140374","antiviral innate immune response",33,0.582600271168341,1.81122599410798,0.00275088524962378,0.0260547356384485,0.0203153718112982,819,"tags=27%, list=7%, signal=25%","MX1/OAS1/USP18/NMB/IFIT3/IFIH1/IFIT1/NLRP1/DHX58"
"GO:0032608","GO:0032608","interferon-beta production",47,0.514811374188686,1.70582160838022,0.00276258135153543,0.026062702652403,0.0203215838432665,1042,"tags=26%, list=9%, signal=23%","OAS1/OAS3/RELB/IRF7/OAS2/FLOT1/SIRPA/ISG15/IFIH1/PYCARD/TRAF3/TICAM1"
"GO:0032648","GO:0032648","regulation of interferon-beta production",47,0.514811374188686,1.70582160838022,0.00276258135153543,0.026062702652403,0.0203215838432665,1042,"tags=26%, list=9%, signal=23%","OAS1/OAS3/RELB/IRF7/OAS2/FLOT1/SIRPA/ISG15/IFIH1/PYCARD/TRAF3/TICAM1"
"GO:0051382","GO:0051382","kinetochore assembly",17,-0.649412397299303,-1.84913822585684,0.00278493722632352,0.0261125663245223,0.020360463494668,680,"tags=29%, list=6%, signal=28%","CENPH/CENPA/CENPF/CENPE/DLGAP5"
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition",28,0.602883222776605,1.79635509840485,0.0027833343637892,0.0261125663245223,0.020360463494668,2076,"tags=50%, list=18%, signal=41%","LRG1/BCL9L/RGCC/ADAM8/TGFB1I1/IL1B/TGFB1/SMAD3/NOTCH1/ENG/GLIPR2/MDK/TGFBR1/MAD2L2"
